image_id,condition,file_name,commons_title,source_page_url,original_url,download_url,creator,license_name,license_url,license_verified,checksum_sha256,width,height,storage_path,content_review,privacy_review,notes
WM_RAIN_007,rain,wm_rain_007_file_gray_at_half_pay_3114745610_jpg.jpg,File:Gray at Half Pay (3114745610).jpg,https://commons.wikimedia.org/wiki/File:Gray_at_Half_Pay_(3114745610).jpg,https://upload.wikimedia.org/wikipedia/commons/c/ce/Gray_at_Half_Pay_%283114745610%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Gray_at_Half_Pay_%283114745610%29.jpg/960px-Gray_at_Half_Pay_%283114745610%29.jpg,cogdogblog,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,TRUE,72ac853c4ec77806f39380dcd16c7af08df3177a1eb38f125a195776e28d4e98,640,480,storage_placeholders/online_data/frames/rain/wm_rain_007_file_gray_at_half_pay_3114745610_jpg.jpg,NEEDS_MANUAL_REVIEW,NEEDS_MANUAL_REVIEW,"Ảnh bổ sung; condition là truy vấn tìm kiếm, chưa phải ground truth."
WM_RAIN_008,rain,wm_rain_008_file_holidays_route_218562369_jpeg.jpg,File:Holidays Route (218562369).jpeg,https://commons.wikimedia.org/wiki/File:Holidays_Route_(218562369).jpeg,https://upload.wikimedia.org/wikipedia/commons/8/84/Holidays_Route_%28218562369%29.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Holidays_Route_%28218562369%29.jpeg/960px-Holidays_Route_%28218562369%29.jpeg,Micha Pajocel,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,TRUE,33e2fcfcf6b0ba21f2321c24840a792db1206c3bea9b2607cd6b420e196b44e6,640,428,storage_placeholders/online_data/frames/rain/wm_rain_008_file_holidays_route_218562369_jpeg.jpg,NEEDS_MANUAL_REVIEW,NEEDS_MANUAL_REVIEW,"Ảnh bổ sung; condition là truy vấn tìm kiếm, chưa phải ground truth."
WM_RAIN_009,rain,wm_rain_009_file_kessock_bridge_with_rosehaugh_beneath_it_in_beauly_firth_loch_bea.jpg,"File:Kessock Bridge with ""Rosehaugh"" beneath it in Beauly firth (Loch Beauly) Inverness Scotland (27425966944).jpg",https://commons.wikimedia.org/wiki/File:Kessock_Bridge_with_%22Rosehaugh%22_beneath_it_in_Beauly_firth_(Loch_Beauly)_Inverness_Scotland_(27425966944).jpg,https://upload.wikimedia.org/wikipedia/commons/d/d3/Kessock_Bridge_with_%22Rosehaugh%22_beneath_it_in_Beauly_firth_%28Loch_Beauly%29_Inverness_Scotland_%2827425966944%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Kessock_Bridge_with_%22Rosehaugh%22_beneath_it_in_Beauly_firth_%28Loch_Beauly%29_Inverness_Scotland_%2827425966944%29.jpg/960px-Kessock_Bridge_with_%22Rosehaugh%22_beneath_it_in_Beauly_firth_%28Loch_Beauly%29_Inverness_Scotland_%2827425966944%29.jpg,"Dave Conner from Inverness, Scotland",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,TRUE,e387aaebf5cd7b171dcf8d5cd688827aba13dd419653602420b01e21cbe8eedd,640,352,storage_placeholders/online_data/frames/rain/wm_rain_009_file_kessock_bridge_with_rosehaugh_beneath_it_in_beauly_firth_loch_bea.jpg,NEEDS_MANUAL_REVIEW,NEEDS_MANUAL_REVIEW,"Ảnh bổ sung; condition là truy vấn tìm kiếm, chưa phải ground truth."
WM_BACKLIGHT_001,backlight,wm_backlight_001_file_43rd_avenue_and_lincoln_way_san_francisco_night_time_mirage_2_jpg.jpg,"File:43rd Avenue and Lincoln Way, San Francisco, night time mirage 2.jpg","https://commons.wikimedia.org/wiki/File:43rd_Avenue_and_Lincoln_Way,_San_Francisco,_night_time_mirage_2.jpg",https://upload.wikimedia.org/wikipedia/commons/2/22/43rd_Avenue_and_Lincoln_Way%2C_San_Francisco%2C_night_time_mirage_2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/43rd_Avenue_and_Lincoln_Way%2C_San_Francisco%2C_night_time_mirage_2.jpg/960px-43rd_Avenue_and_Lincoln_Way%2C_San_Francisco%2C_night_time_mirage_2.jpg,Brocken Inaglory,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,TRUE,75f3a2ff952ba8ba7c156ecba12ff976ef266af56fb46a78da7e3b6b4d98ce18,640,427,storage_placeholders/online_data/frames/backlight/wm_backlight_001_file_43rd_avenue_and_lincoln_way_san_francisco_night_time_mirage_2_jpg.jpg,NEEDS_MANUAL_REVIEW,NEEDS_MANUAL_REVIEW,"Ảnh bổ sung; condition là truy vấn tìm kiếm, chưa phải ground truth."
WM_BACKLIGHT_002,backlight,wm_backlight_002_file_a43_roundabout_rothwell_road_kettering_geograph_org_uk_7100405_jp.jpg,"File:A43 roundabout, Rothwell Road, Kettering - geograph.org.uk - 7100405.jpg","https://commons.wikimedia.org/wiki/File:A43_roundabout,_Rothwell_Road,_Kettering_-_geograph.org.uk_-_7100405.jpg",https://upload.wikimedia.org/wikipedia/commons/4/45/A43_roundabout%2C_Rothwell_Road%2C_Kettering_-_geograph.org.uk_-_7100405.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/A43_roundabout%2C_Rothwell_Road%2C_Kettering_-_geograph.org.uk_-_7100405.jpg/960px-A43_roundabout%2C_Rothwell_Road%2C_Kettering_-_geograph.org.uk_-_7100405.jpg,Christopher Hilton,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,TRUE,2c522c1d7155c04ce0e93d824d727a27af82e3dfb96f2c4779c724b62b508d29,640,426,storage_placeholders/online_data/frames/backlight/wm_backlight_002_file_a43_roundabout_rothwell_road_kettering_geograph_org_uk_7100405_jp.jpg,NEEDS_MANUAL_REVIEW,NEEDS_MANUAL_REVIEW,"Ảnh bổ sung; condition là truy vấn tìm kiếm, chưa phải ground truth."
WM_BACKLIGHT_003,backlight,wm_backlight_003_file_arnold_1913_pg_269_jpg.jpg,File:Arnold (1913) pg 269.jpg,https://commons.wikimedia.org/wiki/File:Arnold_(1913)_pg_269.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Arnold_%281913%29_pg_269.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Arnold_%281913%29_pg_269.jpg/960px-Arnold_%281913%29_pg_269.jpg,"Uncredited illustrator(s), drafter(s), and photographer(s). First published by and generally credited to Bion Arnold",Public domain,,TRUE,749930d638e06439053a01dc6e54f374c58026251f884df6f3fd3eafb9ef7f3a,640,396,storage_placeholders/online_data/frames/backlight/wm_backlight_003_file_arnold_1913_pg_269_jpg.jpg,NEEDS_MANUAL_REVIEW,NEEDS_MANUAL_REVIEW,"Ảnh bổ sung; condition là truy vấn tìm kiếm, chưa phải ground truth."
WM_BACKLIGHT_004,backlight,wm_backlight_004_file_arnold_1913_pg_269_cropped_jpg.jpg,File:Arnold (1913) pg 269 (cropped).jpg,https://commons.wikimedia.org/wiki/File:Arnold_(1913)_pg_269_(cropped).jpg,https://upload.wikimedia.org/wikipedia/commons/b/b0/Arnold_%281913%29_pg_269_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Arnold_%281913%29_pg_269_%28cropped%29.jpg/960px-Arnold_%281913%29_pg_269_%28cropped%29.jpg,"Uncredited illustrator(s), drafter(s), and photographer(s). First published by and generally credited to Bion Arnold",Public domain,,TRUE,1a1564850b9bc686ae659a6653e2f6e659fc5cf7310b8a640368ab23961278c5,640,449,storage_placeholders/online_data/frames/backlight/wm_backlight_004_file_arnold_1913_pg_269_cropped_jpg.jpg,NEEDS_MANUAL_REVIEW,NEEDS_MANUAL_REVIEW,"Ảnh bổ sung; condition là truy vấn tìm kiếm, chưa phải ground truth."
WM_BACKLIGHT_005,backlight,wm_backlight_005_file_at_manchester_2019_012_jpg.jpg,File:At Manchester 2019 012.jpg,https://commons.wikimedia.org/wiki/File:At_Manchester_2019_012.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a4/At_Manchester_2019_012.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/At_Manchester_2019_012.jpg/960px-At_Manchester_2019_012.jpg,Photograph by Mike Peel (www.mikepeel.net).,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,TRUE,d5bc3575760e3daea3bc13459072425973a6a4fb4066ffdc4b4e34611088ea44,640,480,storage_placeholders/online_data/frames/backlight/wm_backlight_005_file_at_manchester_2019_012_jpg.jpg,NEEDS_MANUAL_REVIEW,NEEDS_MANUAL_REVIEW,"Ảnh bổ sung; condition là truy vấn tìm kiếm, chưa phải ground truth."
WM_BACKLIGHT_006,backlight,wm_backlight_006_file_bart_train_and_san_francisco_sunset_skyline_august_2018_jpg.jpg,"File:BART train and San Francisco sunset skyline, August 2018.JPG","https://commons.wikimedia.org/wiki/File:BART_train_and_San_Francisco_sunset_skyline,_August_2018.JPG",https://upload.wikimedia.org/wikipedia/commons/a/a7/BART_train_and_San_Francisco_sunset_skyline%2C_August_2018.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/BART_train_and_San_Francisco_sunset_skyline%2C_August_2018.JPG/960px-BART_train_and_San_Francisco_sunset_skyline%2C_August_2018.JPG,Pi.1415926535,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,TRUE,b35b97296ae964597c6b1c8de394e8e95adb4aef5274c529ef88f93d907f7b2e,640,480,storage_placeholders/online_data/frames/backlight/wm_backlight_006_file_bart_train_and_san_francisco_sunset_skyline_august_2018_jpg.jpg,NEEDS_MANUAL_REVIEW,NEEDS_MANUAL_REVIEW,"Ảnh bổ sung; condition là truy vấn tìm kiếm, chưa phải ground truth."
WM_BACKLIGHT_007,backlight,wm_backlight_007_file_border_117853999_jpeg.jpg,File:Border (117853999).jpeg,https://commons.wikimedia.org/wiki/File:Border_(117853999).jpeg,https://upload.wikimedia.org/wikipedia/commons/b/ba/Border_%28117853999%29.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Border_%28117853999%29.jpeg/960px-Border_%28117853999%29.jpeg,Nosuke Iwata,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,TRUE,13c05876e0b41fdf7b2f7d922acf064157236ea0dbe885f4af82044c33b1ed72,640,377,storage_placeholders/online_data/frames/backlight/wm_backlight_007_file_border_117853999_jpeg.jpg,NEEDS_MANUAL_REVIEW,NEEDS_MANUAL_REVIEW,"Ảnh bổ sung; condition là truy vấn tìm kiếm, chưa phải ground truth."
WM_BACKLIGHT_008,backlight,wm_backlight_008_file_cairo_street_scenes_dec_2008_jpg.jpg,"File:Cairo street scenes, Dec 2008.jpg","https://commons.wikimedia.org/wiki/File:Cairo_street_scenes,_Dec_2008.jpg",https://upload.wikimedia.org/wikipedia/commons/8/80/Cairo_street_scenes%2C_Dec_2008.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Cairo_street_scenes%2C_Dec_2008.jpg/960px-Cairo_street_scenes%2C_Dec_2008.jpg,Ed Yourdon,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,TRUE,001e64deb696ff8e1c5354b0452417f2b770791630336f4e5d2d4740003f800b,640,425,storage_placeholders/online_data/frames/backlight/wm_backlight_008_file_cairo_street_scenes_dec_2008_jpg.jpg,NEEDS_MANUAL_REVIEW,NEEDS_MANUAL_REVIEW,"Ảnh bổ sung; condition là truy vấn tìm kiếm, chưa phải ground truth."
WM_BACKLIGHT_009,backlight,wm_backlight_009_file_city_light_167226535_jpeg.jpg,File:City Light (167226535).jpeg,https://commons.wikimedia.org/wiki/File:City_Light_(167226535).jpeg,https://upload.wikimedia.org/wikipedia/commons/c/ce/City_Light_%28167226535%29.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/City_Light_%28167226535%29.jpeg/960px-City_Light_%28167226535%29.jpeg,Jinhui Wang,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,TRUE,ea2b36e254df04a4063fda0b12192f9281325712f4b653b25e693e2606575689,640,405,storage_placeholders/online_data/frames/backlight/wm_backlight_009_file_city_light_167226535_jpeg.jpg,NEEDS_MANUAL_REVIEW,NEEDS_MANUAL_REVIEW,"Ảnh bổ sung; condition là truy vấn tìm kiếm, chưa phải ground truth."
WM_BACKLIGHT_010,backlight,wm_backlight_010_file_comet_panstarrs_explored_mar_13_2013_55_flickr_russ_jpg.jpg,"File:Comet Panstarrs - Explored Mar 13, 2013 ^55 - Flickr - ..Russ...jpg","https://commons.wikimedia.org/wiki/File:Comet_Panstarrs_-_Explored_Mar_13,_2013_%5E55_-_Flickr_-_..Russ...jpg",https://upload.wikimedia.org/wikipedia/commons/0/02/Comet_Panstarrs_-_Explored_Mar_13%2C_2013_%5E55_-_Flickr_-_..Russ...jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Comet_Panstarrs_-_Explored_Mar_13%2C_2013_%5E55_-_Flickr_-_..Russ...jpg/960px-Comet_Panstarrs_-_Explored_Mar_13%2C_2013_%5E55_-_Flickr_-_..Russ...jpg,..Russ..,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,TRUE,f3f254c26d7fdf490025833e475b9a1704b12c5ef786468aaaabb33e1ee352fa,640,427,storage_placeholders/online_data/frames/backlight/wm_backlight_010_file_comet_panstarrs_explored_mar_13_2013_55_flickr_russ_jpg.jpg,NEEDS_MANUAL_REVIEW,NEEDS_MANUAL_REVIEW,"Ảnh bổ sung; condition là truy vấn tìm kiếm, chưa phải ground truth."
WM_NEGATIVE_001,negative,wm_negative_001_file_901_woodville_highway_wakulla_station_florida_jpg.jpg,"File:901 Woodville Highway, Wakulla Station, Florida.jpg","https://commons.wikimedia.org/wiki/File:901_Woodville_Highway,_Wakulla_Station,_Florida.jpg",https://upload.wikimedia.org/wikipedia/commons/1/16/901_Woodville_Highway%2C_Wakulla_Station%2C_Florida.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/901_Woodville_Highway%2C_Wakulla_Station%2C_Florida.jpg/960px-901_Woodville_Highway%2C_Wakulla_Station%2C_Florida.jpg,The Bushranger,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,TRUE,0aa5864fcfd0c8900f8f7260e94fa8c1be3305c1144dad33ac039778025821ab,640,480,storage_placeholders/online_data/frames/negative/wm_negative_001_file_901_woodville_highway_wakulla_station_florida_jpg.jpg,NEEDS_MANUAL_REVIEW,NEEDS_MANUAL_REVIEW,"Ảnh bổ sung; condition là truy vấn tìm kiếm, chưa phải ground truth."
WM_NEGATIVE_002,negative,wm_negative_002_file_amboy_california_usa_hist_route_66_2012_1_jpg.jpg,"File:Amboy (California, USA), Hist. Route 66 -- 2012 -- 1.jpg","https://commons.wikimedia.org/wiki/File:Amboy_(California,_USA),_Hist._Route_66_--_2012_--_1.jpg",https://upload.wikimedia.org/wikipedia/commons/7/7a/Amboy_%28California%2C_USA%29%2C_Hist._Route_66_--_2012_--_1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Amboy_%28California%2C_USA%29%2C_Hist._Route_66_--_2012_--_1.jpg/960px-Amboy_%28California%2C_USA%29%2C_Hist._Route_66_--_2012_--_1.jpg,Dietmar Rabich,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,TRUE,d06be2f8d1573901508a58b992bd4cbc7eb4c27ed70ffdb6756250650cf3faa3,640,325,storage_placeholders/online_data/frames/negative/wm_negative_002_file_amboy_california_usa_hist_route_66_2012_1_jpg.jpg,NEEDS_MANUAL_REVIEW,NEEDS_MANUAL_REVIEW,"Ảnh bổ sung; condition là truy vấn tìm kiếm, chưa phải ground truth."
WM_NEGATIVE_003,negative,wm_negative_003_file_amboy_california_usa_2012_4_jpg.jpg,"File:Amboy (California, USA) -- 2012 -- 4.jpg","https://commons.wikimedia.org/wiki/File:Amboy_(California,_USA)_--_2012_--_4.jpg",https://upload.wikimedia.org/wikipedia/commons/a/a3/Amboy_%28California%2C_USA%29_--_2012_--_4.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Amboy_%28California%2C_USA%29_--_2012_--_4.jpg/960px-Amboy_%28California%2C_USA%29_--_2012_--_4.jpg,Dietmar Rabich,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,TRUE,59c4b9c3ed19e193c8e9ac7cc5fdbd602906478293ef3fe62ef30f4aec5aff2e,640,427,storage_placeholders/online_data/frames/negative/wm_negative_003_file_amboy_california_usa_2012_4_jpg.jpg,NEEDS_MANUAL_REVIEW,NEEDS_MANUAL_REVIEW,"Ảnh bổ sung; condition là truy vấn tìm kiếm, chưa phải ground truth."
WM_NEGATIVE_004,negative,wm_negative_004_file_an_empty_m62_motorway_geograph_org_uk_7930850_jpg.jpg,File:An empty M62 motorway - geograph.org.uk - 7930850.jpg,https://commons.wikimedia.org/wiki/File:An_empty_M62_motorway_-_geograph.org.uk_-_7930850.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8d/An_empty_M62_motorway_-_geograph.org.uk_-_7930850.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/An_empty_M62_motorway_-_geograph.org.uk_-_7930850.jpg/960px-An_empty_M62_motorway_-_geograph.org.uk_-_7930850.jpg,Kevin Waterhouse,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,TRUE,5278c684ea78b0380674e15b34524caf8f3753ff911127eb8c492e82470a6320,640,480,storage_placeholders/online_data/frames/negative/wm_negative_004_file_an_empty_m62_motorway_geograph_org_uk_7930850_jpg.jpg,NEEDS_MANUAL_REVIEW,NEEDS_MANUAL_REVIEW,"Ảnh bổ sung; condition là truy vấn tìm kiếm, chưa phải ground truth."
WM_NEGATIVE_005,negative,wm_negative_005_file_autobahn_13_ch_20200328_jpg.jpg,File:Autobahn 13 CH 20200328.jpg,https://commons.wikimedia.org/wiki/File:Autobahn_13_CH_20200328.jpg,https://upload.wikimedia.org/wikipedia/commons/7/79/Autobahn_13_CH_20200328.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Autobahn_13_CH_20200328.jpg/960px-Autobahn_13_CH_20200328.jpg,Beata Maria Zdyb,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,TRUE,5ebf2e86c1f8bcc6f5a9822115dfd7fc84de8a6feecf3df9ee310771f052e05b,640,416,storage_placeholders/online_data/frames/negative/wm_negative_005_file_autobahn_13_ch_20200328_jpg.jpg,NEEDS_MANUAL_REVIEW,NEEDS_MANUAL_REVIEW,"Ảnh bổ sung; condition là truy vấn tìm kiếm, chưa phải ground truth."
WM_NEGATIVE_006,negative,wm_negative_006_file_dscf1036_empty_city_street_at_night_with_streaks_of_headlights_an.jpg,File:DSCF1036 Empty city street at night with streaks of headlights and glowing streetlights lining the road.jpg,https://commons.wikimedia.org/wiki/File:DSCF1036_Empty_city_street_at_night_with_streaks_of_headlights_and_glowing_streetlights_lining_the_road.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e7/DSCF1036_Empty_city_street_at_night_with_streaks_of_headlights_and_glowing_streetlights_lining_the_road.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/DSCF1036_Empty_city_street_at_night_with_streaks_of_headlights_and_glowing_streetlights_lining_the_road.jpg/960px-DSCF1036_Empty_city_street_at_night_with_streaks_of_headlights_and_glowing_streetlights_lining_the_road.jpg,PattayaPatrol,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,TRUE,5565ea350e9dcfc244787efaed0ce0bec257ae636648c563df083358bc41e1cb,640,427,storage_placeholders/online_data/frames/negative/wm_negative_006_file_dscf1036_empty_city_street_at_night_with_streaks_of_headlights_an.jpg,NEEDS_MANUAL_REVIEW,NEEDS_MANUAL_REVIEW,"Ảnh bổ sung; condition là truy vấn tìm kiếm, chưa phải ground truth."
WM_NEGATIVE_007,negative,wm_negative_007_file_dscf1047_empty_highway_at_night_with_streaking_taillights_and_ill.jpg,File:DSCF1047 Empty highway at night with streaking taillights and illuminated roadside signs stretching into the distance.jpg,https://commons.wikimedia.org/wiki/File:DSCF1047_Empty_highway_at_night_with_streaking_taillights_and_illuminated_roadside_signs_stretching_into_the_distance.jpg,https://upload.wikimedia.org/wikipedia/commons/1/15/DSCF1047_Empty_highway_at_night_with_streaking_taillights_and_illuminated_roadside_signs_stretching_into_the_distance.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/DSCF1047_Empty_highway_at_night_with_streaking_taillights_and_illuminated_roadside_signs_stretching_into_the_distance.jpg/960px-DSCF1047_Empty_highway_at_night_with_streaking_taillights_and_illuminated_roadside_signs_stretching_into_the_distance.jpg,PattayaPatrol,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,TRUE,600b9626643f3c60c175081fb9196319a3ffaf3a6f7db65fddcd441e6ba58562,640,427,storage_placeholders/online_data/frames/negative/wm_negative_007_file_dscf1047_empty_highway_at_night_with_streaking_taillights_and_ill.jpg,NEEDS_MANUAL_REVIEW,NEEDS_MANUAL_REVIEW,"Ảnh bổ sung; condition là truy vấn tìm kiếm, chưa phải ground truth."
WM_NEGATIVE_008,negative,wm_negative_008_file_desert_empty_highway_unsplash_jpg.jpg,File:Desert Empty Highway (Unsplash).jpg,https://commons.wikimedia.org/wiki/File:Desert_Empty_Highway_(Unsplash).jpg,https://upload.wikimedia.org/wikipedia/commons/4/40/Desert_Empty_Highway_%28Unsplash%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Desert_Empty_Highway_%28Unsplash%29.jpg/960px-Desert_Empty_Highway_%28Unsplash%29.jpg,John King johnking,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,TRUE,6a299e83378c526e7d624d7e855076ab23e19eabce46abc8da32c571b229c634,640,427,storage_placeholders/online_data/frames/negative/wm_negative_008_file_desert_empty_highway_unsplash_jpg.jpg,NEEDS_MANUAL_REVIEW,NEEDS_MANUAL_REVIEW,"Ảnh bổ sung; condition là truy vấn tìm kiếm, chưa phải ground truth."
WM_NEGATIVE_009,negative,wm_negative_009_file_dülmen_merfeld_baustelle_der_bundesstraße_67n_2020_8958_jpg.jpg,"File:Dülmen, Merfeld, Baustelle der Bundesstraße 67n -- 2020 -- 8958.jpg","https://commons.wikimedia.org/wiki/File:D%C3%BClmen,_Merfeld,_Baustelle_der_Bundesstra%C3%9Fe_67n_--_2020_--_8958.jpg",https://upload.wikimedia.org/wikipedia/commons/b/bc/D%C3%BClmen%2C_Merfeld%2C_Baustelle_der_Bundesstra%C3%9Fe_67n_--_2020_--_8958.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/D%C3%BClmen%2C_Merfeld%2C_Baustelle_der_Bundesstra%C3%9Fe_67n_--_2020_--_8958.jpg/960px-D%C3%BClmen%2C_Merfeld%2C_Baustelle_der_Bundesstra%C3%9Fe_67n_--_2020_--_8958.jpg,Dietmar Rabich,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,TRUE,94bb2fa3614e7f9c76dee44f9ad6a2501f7c88ece932b09225433af88823fcb9,640,427,storage_placeholders/online_data/frames/negative/wm_negative_009_file_dülmen_merfeld_baustelle_der_bundesstraße_67n_2020_8958_jpg.jpg,NEEDS_MANUAL_REVIEW,NEEDS_MANUAL_REVIEW,"Ảnh bổ sung; condition là truy vấn tìm kiếm, chưa phải ground truth."
WM_NEGATIVE_010,negative,wm_negative_010_file_emptyhwy407_2_jpg.jpg,File:EmptyHwy407-2.jpg,https://commons.wikimedia.org/wiki/File:EmptyHwy407-2.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c9/EmptyHwy407-2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/EmptyHwy407-2.jpg/960px-EmptyHwy407-2.jpg,Raysonho @ Open Grid Scheduler / Scalable Grid Engine,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,TRUE,93d14cdecc1f98d626fa66560044a45d520b27932030bf96734418f3a5c8dde6,640,424,storage_placeholders/online_data/frames/negative/wm_negative_010_file_emptyhwy407_2_jpg.jpg,NEEDS_MANUAL_REVIEW,NEEDS_MANUAL_REVIEW,"Ảnh bổ sung; condition là truy vấn tìm kiếm, chưa phải ground truth."
WM_RAIN_010,rain,wm_rain_010_file_drover_s_road_at_nant_y_stalwyn_cwm_tywi_powys_geograph_org_uk_15.jpg,"File:Drover's road at Nant-y-Stalwyn, Cwm Tywi, Powys - geograph.org.uk - 1501520.jpg","https://commons.wikimedia.org/wiki/File:Drover%27s_road_at_Nant-y-Stalwyn,_Cwm_Tywi,_Powys_-_geograph.org.uk_-_1501520.jpg",https://upload.wikimedia.org/wikipedia/commons/2/27/Drover%27s_road_at_Nant-y-Stalwyn%2C_Cwm_Tywi%2C_Powys_-_geograph.org.uk_-_1501520.jpg,https://upload.wikimedia.org/wikipedia/commons/2/27/Drover%27s_road_at_Nant-y-Stalwyn%2C_Cwm_Tywi%2C_Powys_-_geograph.org.uk_-_1501520.jpg,Roger  Kidd,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,TRUE,90fa9d7381c798ce871812ca203765570378b93e210c617b323e5d591190dc43,640,463,storage_placeholders/online_data/frames/rain/wm_rain_010_file_drover_s_road_at_nant_y_stalwyn_cwm_tywi_powys_geograph_org_uk_15.jpg,NEEDS_MANUAL_REVIEW,NEEDS_MANUAL_REVIEW,"Ảnh bổ sung; condition là truy vấn tìm kiếm, chưa phải ground truth."
